81,303,1.5,-3.0,1,1,0,C0,0,-1,509,192,C0,1,1,483,192,C5,0,4,525,192,C5,1,4,291,288,
82,300,1.9,-2.5,1,1,0,C0,0,-1,508,192,C0,1,1,484,192,C5,0,4,524,192,C5,1,4,292,292,
84,298,2.2,-2.0,1,1,0,C0,0,-1,507,192,C0,1,1,485,192,C5,0,4,523,192,C5,1,4,293,296,
86,296,2.6,-1.5,1,1,0,C0,0,-1,506,192,C0,1,1,486,192,C5,0,4,522,192,C5,1,4,294,300,
89,295,3.0,-1.0,1,1,0,C0,0,-1,505,192,C0,1,1,487,192,C5,0,4,521,192,C5,1,4,295,304,
92,294,3.4,-0.5,1,1,0,C0,0,-1,504,192,C0,1,1,488,192,C5,0,4,520,192,C5,1,4,296,308,
95,294,3.2,0.0,1,2,0,C0,0,-1,503,192,C0,1,1,489,192,C5,0,4,519,192,C5,1,4,297,312,
98,294,3.1,0.5,1,2,0,C0,0,-1,502,192,C0,1,1,490,192,C5,0,4,518,192,C5,1,4,298,316,
101,295,3.0,1.0,1,2,0,C0,0,-1,501,192,C0,1,1,491,192,C5,0,4,517,192,C5,1,4,299,320,
103,296,2.9,1.5,1,2,0,C0,0,-1,500,192,C0,1,1,492,192,C5,0,4,516,192,C5,1,4,300,324,
105,298,2.8,2.0,1,2,0,C0,0,-1,499,192,C0,1,1,493,192,C5,0,4,515,192,C5,1,4,301,328,
107,300,2.6,2.5,1,2,0,C0,0,-1,498,192,C0,1,1,494,192,C5,0,4,514,192,C5,1,4,302,332,
109,303,2.5,3.0,1,2,0,C0,0,-1,497,192,C0,1,1,495,192,C5,0,4,513,192,C5,1,4,303,336,
111,306,2.4,3.5,1,2,0,C0,0,-1,496,192,C0,1,1,496,192,C5,0,4,512,192,C5,1,4,304,340,
112,309,0.0,3.5,1,2,0,C0,0,-1,495,192,C0,1,1,497,192,C5,0,4,511,192,C5,1,4,305,344,
112,313,0.0,4.0,1,2,0,C0,0,-1,494,192,C0,1,1,498,192,C5,0,4,510,192,C5,1,4,306,348,
112,317,0.0,4.5,1,2,0,C0,0,-1,493,192,C0,1,1,499,192,C5,0,4,509,192,C5,1,4,307,352,
112,322,0.0,5.0,1,2,0,C0,0,-1,492,192,C0,1,1,500,192,C5,0,4,508,192,C5,1,4,308,356,
113,327,1.5,5.5,1,2,0,C0,0,-1,491,192,C0,1,1,501,192,C5,0,4,507,192,C5,1,4,309,360,
114,333,1.9,6.0,1,2,0,C0,0,-1,490,192,C0,1,1,502,192,C5,0,4,506,192,C5,1,4,310,364,
116,339,2.2,6.5,1,2,0,C0,0,-1,489,192,C0,1,1,503,192,C5,0,4,505,192,C5,1,4,311,368,
118,346,2.6,7.0,1,2,0,C0,0,-1,488,192,C0,1,1,504,192,C5,0,4,504,192,C5,1,4,312,372,
121,353,3.0,7.5,1,2,0,C0,0,-1,487,192,C0,1,1,505,192,C5,0,4,503,192,C5,1,4,313,376,
124,361,3.4,8.0,1,2,0,C0,0,-1,486,192,C0,1,1,506,192,C5,0,4,502,192,C5,1,4,314,380,
127,369,3.8,8.0,1,2,0,C0,0,-1,485,192,C0,1,1,507,192,C5,0,4,501,192,C5,1,4,315,384,
131,377,4.0,8.0,1,2,0,C0,0,-1,484,192,C0,1,1,508,192,C5,0,4,500,192,C5,1,4,316,384,
135,385,4.0,8.0,1,2,0,C0,0,-1,483,192,C0,1,1,509,192,C5,0,4,499,192,C5,1,4,317,384,
139,384,4.0,0.0,1,2,0,C0,0,-1,482,192,C0,1,1,510,192,C5,0,4,498,192,C5,1,4,318,384,
143,384,4.0,0.0,1,2,0,C0,0,-1,481,192,C0,1,1,511,192,C5,0,4,497,192,C5,1,4,319,384,
147,384,4.0,0.0,1,2,0,C0,0,-1,480,192,C0,1,1,512,192,C5,0,4,496,192,C5,1,4,320,384,
151,384,4.0,0.0,1,2,0,C0,0,-1,479,192,C0,1,1,513,192,C5,0,4,495,192,C5,1,4,321,384,
155,384,4.0,0.0,1,2,0,C0,0,-1,478,192,C0,1,1,514,192,C5,0,4,494,192,C5,1,4,322,384,
159,384,4.0,0.0,1,2,0,C0,0,-1,477,192,C0,1,1,515,192,C5,0,4,493,192,C5,1,4,323,384,
163,384,4.0,0.0,1,2,0,C0,0,-1,476,192,C0,1,1,516,192,C5,0,4,492,192,C5,1,4,324,384,
167,384,4.0,0.0,1,2,0,C0,0,-1,475,192,C0,1,1,517,192,C5,0,4,491,192,C5,1,4,325,384,
171,384,4.0,0.0,1,2,0,C0,0,-1,474,192,C0,1,1,518,192,C5,0,4,490,192,C5,1,4,326,384,
175,384,4.0,0.0,1,2,0,C0,0,-1,473,192,C0,1,1,519,192,C5,0,4,489,192,C5,1,4,327,384,
179,384,4.0,0.0,1,2,0,C0,0,-1,472,192,C0,1,1,520,192,C5,0,4,488,192,C5,1,4,328,384,
183,384,4.0,0.0,1,2,0,C0,0,-1,471,192,C0,1,1,521,192,C5,0,4,487,192,C5,1,4,329,384,
187,384,4.0,0.0,1,2,0,C0,0,-1,470,192,C0,1,1,522,192,C5,0,4,486,192,C5,1,4,330,384,
191,384,4.0,0.0,1,2,0,C0,0,-1,469,192,C0,1,1,523,192,C5,0,4,485,192,C5,1,4,331,384,
195,384,4.0,0.0,1,2,0,C0,0,-1,468,192,C0,1,1,524,192,C5,0,4,484,192,C5,1,4,332,384,
199,384,4.0,0.0,1,2,0,C0,0,-1,467,192,C0,1,1,525,192,C5,0,4,483,192,C5,1,4,333,384,
203,384,4.0,0.0,1,2,0,C0,0,-1,466,192,C0,1,1,526,192,C5,0,4,482,192,C5,1,4,334,384,
207,384,4.0,0.0,1,2,0,C0,0,-1,465,192,C0,1,1,527,192,C5,0,4,481,192,C5,1,4,335,384,
211,384,4.0,0.0,1,2,0,C0,0,-1,464,192,C0,1,-1,528,192,C5,0,4,480,192,C5,1,4,336,384,
215,384,4.0,0.0,1,2,0,C0,0,-1,463,192,C0,1,-1,527,192,C5,0,4,479,192,C5,1,4,337,384,
219,384,4.0,0.0,1,2,0,C0,0,-1,462,192,C0,1,-1,526,192,C5,0,4,478,192,C5,1,4,338,384,
223,384,4.0,0.0,1,2,0,C0,0,-1,461,192,C0,1,-1,525,192,C5,0,4,477,192,C5,1,4,339,384,
227,384,4.0,0.0,1,2,0,C0,0,-1,460,192,C0,1,-1,524,192,C5,0,4,476,192,C5,1,4,340,384,
231,384,4.0,0.0,1,2,0,C0,0,-1,459,192,C0,1,-1,523,192,C5,0,4,475,192,C5,1,4,341,384,
235,384,4.0,0.0,1,2,0,C0,0,-1,458,192,C0,1,-1,522,192,C5,0,4,474,192,C5,1,4,342,384,
239,384,4.0,0.0,1,2,0,C0,0,-1,457,192,C0,1,-1,521,192,C5,0,4,473,192,C5,1,4,343,384,
243,384,4.0,0.0,1,2,0,C0,0,-1,456,192,C0,1,-1,520,192,C5,0,4,472,192,C5,1,4,344,384,
247,384,4.0,0.0,1,2,0,C0,0,-1,455,192,C0,1,-1,519,192,C5,0,4,471,192,C5,1,4,345,384,
251,384,4.0,0.0,1,2,0,C0,0,-1,454,192,C0,1,-1,518,192,C5,0,4,470,192,C5,1,4,346,384,
255,384,4.0,0.0,1,2,0,C0,0,-1,453,192,C0,1,-1,517,192,C5,0,4,469,192,C5,1,4,347,384,
259,384,4.0,0.0,1,2,0,C0,0,-1,452,192,C0,1,-1,516,192,C5,0,4,468,192,C5,1,4,348,384,
263,384,4.0,0.0,1,2,0,C0,0,-1,451,192,C0,1,-1,515,192,C5,0,4,467,192,C5,1,4,349,384,
267,384,4.0,0.0,1,2,0,C0,0,-1,450,192,C0,1,-1,514,192,C5,0,4,466,192,C5,1,4,350,384,
271,384,4.0,0.0,1,2,0,C0,0,-1,449,192,C0,1,-1,513,192,C5,0,4,465,192,C5,1,4,351,384,
275,384,4.0,0.0,1,2,0,C0,0,-1,448,192,C0,1,-1,512,192,C5,0,4,464,192,C5,1,4,352,384,
279,384,4.0,0.0,1,2,0,C0,0,-1,447,192,C0,1,-1,511,192,C5,0,4,463,192,C5,1,4,353,384,
283,384,4.0,0.0,1,2,0,C0,0,-1,446,192,C0,1,-1,510,192,C5,0,4,462,192,C5,1,4,354,384,
287,384,4.0,0.0,1,2,0,C0,0,-1,445,192,C0,1,-1,509,192,C5,0,4,461,192,C5,1,4,355,384,
291,384,4.0,0.0,1,2,0,C0,0,-1,444,192,C0,1,-1,508,192,C5,0,4,460,192,C5,1,4,356,384,
294,384,3.9,0.0,1,2,0,C0,0,-1,443,192,C0,1,-1,507,192,C5,0,4,459,192,C5,1,4,357,384,
297,384,3.8,0.0,1,2,0,C0,0,-1,442,192,C0,1,-1,506,192,C5,0,4,458,192,C5,1,4,358,384,
300,384,3.6,0.0,1,2,0,C0,0,-1,441,192,C0,1,-1,505,192,C5,0,4,457,192,C5,1,4,359,384,
303,384,3.5,0.0,1,2,0,C0,0,-1,440,192,C0,1,-1,504,192,C5,0,4,456,192,C5,1,4,360,384,
306,384,3.4,0.0,1,2,0,C0,0,-1,439,192,C0,1,-1,503,192,C5,0,4,455,192,C5,1,4,361,384,
308,384,2.8,0.0,-1,2,0,C0,0,-1,438,192,C0,1,-1,502,192,C5,0,4,454,192,C5,1,4,362,384,
310,384,2.1,0.0,-1,2,0,C0,0,-1,437,192,C0,1,-1,501,192,C5,0,4,453,192,C5,1,4,363,384,
311,384,1.5,0.0,-1,2,0,C0,0,-1,436,192,C0,1,-1,500,192,C5,0,4,452,192,C5,1,4,364,384,
311,384,0.9,0.0,-1,2,0,C0,0,-1,435,192,C0,1,-1,499,192,C5,0,4,451,192,C5,1,4,365,384,
311,384,0.2,0.0,-1,2,0,C0,0,-1,434,192,C0,1,-1,498,192,C5,0,4,450,192,C5,1,4,366,384,
310,384,-0.4,0.0,-1,2,0,C0,0,-1,433,192,C0,1,-1,497,192,C5,0,4,449,192,C5,1,4,367,384,
309,384,-0.2,0.0,-1,2,0,C0,0,-1,432,192,C0,1,-1,496,192,C5,0,4,448,192,C5,1,4,368,384,
308,384,-0.1,0.0,-1,2,0,C0,0,1,432,192,C0,1,-1,495,192,C5,0,4,447,192,C5,1,4,367,384,
308,384,0.0,0.0,-1,2,0,C0,0,1,433,192,C0,1,-1,494,192,C5,0,4,446,192,C5,1,4,366,384,
308,384,0.0,0.0,-1,2,0,C0,0,1,434,192,C0,1,-1,493,192,C5,0,4,445,192,C5,1,4,365,384,
308,384,0.0,0.0,-1,2,0,C0,0,1,435,192,C0,1,-1,492,192,C5,0,4,444,192,C5,1,4,364,384,
308,384,0.0,0.0,-1,2,0,C0,0,1,436,192,C0,1,-1,491,192,C5,0,4,443,192,C5,1,4,363,384,
308,384,0.0,0.0,-1,2,0,C0,0,1,437,192,C0,1,-1,490,192,C5,0,4,442,192,C5,1,4,362,384,
308,384,0.0,0.0,-1,2,0,C0,0,1,438,192,C0,1,-1,489,192,C5,0,4,441,192,C5,1,4,361,384,
308,384,0.0,0.0,-1,2,0,C0,0,1,439,192,C0,1,-1,488,192,C5,0,4,440,192,C5,1,4,360,384,
308,384,0.0,0.0,-1,2,0,C0,0,1,440,192,C0,1,-1,487,192,C5,0,4,439,192,C5,1,4,359,384,
308,384,0.0,0.0,-1,2,0,C0,0,1,441,192,C0,1,-1,486,192,C5,0,4,438,192,C5,1,4,358,384,
308,384,0.0,0.0,-1,2,0,C0,0,1,442,192,C0,1,-1,485,192,C5,0,4,437,192,C5,1,4,357,384,
308,384,0.0,0.0,-1,2,0,C0,0,1,443,192,C0,1,-1,484,192,C5,0,4,436,192,C5,1,4,356,384,
308,384,0.0,0.0,-1,2,0,C0,0,1,444,192,C0,1,-1,483,192,C5,0,4,435,192,C5,1,4,355,384,
308,376,0.0,-8.0,-1,2,0,C0,0,1,445,192,C0,1,-1,482,192,C5,0,4,434,192,C5,1,4,354,384,
308,368,0.0,-7.5,-1,2,0,C0,0,1,446,192,C0,1,-1,481,192,C5,0,4,433,192,C5,1,4,353,384,
308,361,0.0,-7.0,-1,2,0,C0,0,1,447,192,C0,1,-1,480,192,C5,0,4,432,192,C5,1,4,352,384,
308,354,0.0,-6.5,-1,2,0,C0,0,1,448,192,C0,1,-1,479,192,C5,0,4,432,192,C5,1,4,351,384,
308,348,0.0,-6.0,-1,2,0,C0,0,1,449,192,C0,1,-1,478,192,C5,0,4,433,192,C5,1,4,350,384,
308,342,0.0,-5.5,-1,2,0,C0,0,1,450,192,C0,1,-1,477,192,C5,0,4,434,192,C5,1,4,349,384,
308,337,0.0,-5.0,-1,2,0,C0,0,1,451,192,C0,1,-1,476,192,C5,0,4,435,192,C5,1,4,348,384,
308,332,0.0,-4.5,-1,2,0,C0,0,1,452,192,C0,1,-1,475,192,C5,0,4,436,192,C5,1,4,347,384,
308,328,0.0,-4.0,-1,2,0,C0,0,1,453,192,C0,1,-1,474,192,C5,0,4,437,192,C5,1,4,346,384,
308,324,0.0,-3.5,-1,2,0,C0,0,1,454,192,C0,1,-1,473,192,C5,0,4,438,192,C5,1,4,345,384,
308,321,0.0,-3.0,-1,2,0,C0,0,1,455,192,C0,1,-1,472,192,C5,0,4,439,192,C5,1,4,344,384,
308,318,0.0,-2.5,-1,2,0,C0,0,1,456,192,C0,1,-1,471,192,C5,0,4,440,192,C5,1,4,343,384,
308,316,0.0,-2.0,-1,2,0,C0,0,1,457,192,C0,1,-1,470,192,C5,0,4,441,192,C5,1,4,342,384,
308,314,0.0,-1.5,-1,2,0,C0,0,1,458,192,C0,1,-1,469,192,C5,0,4,442,192,C5,1,4,341,384,
308,313,0.0,-1.0,-1,2,0,C0,0,1,459,192,C0,1,-1,468,192,C5,0,4,443,192,C5,1,4,340,384,
308,312,0.0,-0.5,-1,2,0,C0,0,1,460,192,C0,1,-1,467,192,C5,0,4,444,192,C5,1,4,339,384,
308,312,0.0,0.0,-1,2,0,C0,0,1,461,192,C0,1,-1,466,192,C5,0,4,445,192,C5,1,4,338,384,
308,312,0.0,0.5,-1,2,0,C0,0,1,462,192,C0,1,-1,465,192,C5,0,4,446,192,C5,1,4,337,384,
308,313,0.0,1.0,-1,2,0,C0,0,1,463,192,C0,1,-1,464,192,C5,0,4,447,192,C5,1,4,336,384,
308,314,0.0,1.5,-1,2,0,C0,0,1,464,192,C0,1,-1,463,192,C5,0,4,448,192,C5,1,4,335,384,
308,316,0.0,2.0,-1,2,0,C0,0,1,465,192,C0,1,-1,462,192,C5,0,4,449,192,C5,1,4,334,384,
308,318,0.0,2.5,-1,2,0,C0,0,1,466,192,C0,1,-1,461,192,C5,0,4,450,192,C5,1,4,333,384,
308,321,0.0,3.0,-1,2,0,C0,0,1,467,192,C0,1,-1,460,192,C5,0,4,451,192,C5,1,4,332,384,
308,320,0.0,0.0,-1,2,0,C0,0,1,468,192,C0,1,-1,459,192,C5,0,4,452,192,C5,1,4,331,384,
308,320,0.0,0.0,-1,2,0,C0,0,1,469,192,C0,1,-1,458,192,C5,0,4,453,192,C5,1,4,330,384,
308,320,0.0,0.0,-1,2,0,C0,0,1,470,192,C0,1,-1,457,192,C5,0,4,454,192,C5,1,4,329,384,
308,320,0.0,0.0,-1,2,0,C0,0,1,471,192,C0,1,-1,456,192,C5,0,4,455,192,C5,1,4,328,384,
308,320,0.0,0.0,-1,2,0,C0,0,1,472,192,C0,1,-1,455,192,C5,0,4,456,192,C5,1,4,327,384,
308,320,0.0,0.0,-1,2,0,C0,0,1,473,192,C0,1,-1,454,192,C5,0,4,457,192,C5,1,4,326,384,
308,320,0.0,0.0,-1,2,0,C0,0,1,474,192,C0,1,-1,453,192,C5,0,4,458,192,C5,1,4,325,384,
308,320,0.0,0.0,-1,2,0,C0,0,1,475,192,C0,1,-1,452,192,C5,0,4,459,192,C5,1,4,324,384,
308,320,0.0,0.0,-1,2,0,C0,0,1,476,192,C0,1,-1,451,192,C5,0,4,460,192,C5,1,4,323,384,
308,320,0.0,0.0,-1,2,0,C0,0,1,477,192,C0,1,-1,450,192,C5,0,4,461,192,C5,1,4,322,384,
308,320,0.0,0.0,-1,2,0,C0,0,1,478,192,C0,1,-1,449,192,C5,0,4,462,192,C5,1,4,321,384,
308,320,0.0,0.0,-1,2,0,C0,0,1,479,192,C0,1,-1,448,192,C5,0,4,463,192,C5,1,4,320,384,
308,320,0.0,0.0,-1,2,0,C0,0,1,480,192,C0,1,-1,447,192,C5,0,4,464,192,C5,1,4,319,384,
308,320,0.0,0.0,-1,2,0,C0,0,1,481,192,C0,1,-1,446,192,C5,0,4,465,192,C5,1,4,318,384,
308,320,0.0,0.0,-1,2,0,C0,0,1,482,192,C0,1,-1,445,192,C5,0,4,466,192,C5,1,4,317,384,
308,320,0.0,0.0,-1,2,0,C0,0,1,483,192,C0,1,-1,444,192,C5,0,4,467,192,C5,1,4,316,384,
308,320,0.0,0.0,-1,2,0,C0,0,1,484,192,C0,1,-1,443,192,C5,0,4,468,192,C5,1,4,315,384,
308,320,0.0,0.0,-1,2,0,C0,0,1,485,192,C0,1,-1,442,192,C5,0,4,469,192,C5,1,4,314,384,
307,320,-0.5,0.0,-1,2,0,C0,0,1,486,192,C0,1,-1,441,192,C5,0,4,470,192,C5,1,4,313,384,
306,320,-0.9,0.0,-1,2,0,C0,0,1,487,192,C0,1,-1,440,192,C5,0,4,471,192,C5,1,4,312,384,
304,320,-1.2,0.0,-1,2,0,C0,0,1,488,192,C0,1,-1,439,192,C5,0,4,472,192,C5,1,4,311,384,
302,320,-1.6,0.0,-1,2,0,C0,0,1,489,192,C0,1,-1,438,192,C5,0,4,473,192,C5,1,4,310,384,
300,320,-1.5,0.5,-1,2,0,C0,0,1,490,192,C0,1,-1,437,192,C5,0,4,474,192,C5,1,4,309,384,
298,321,-1.4,1.0,-1,2,0,C0,0,1,491,192,C0,1,-1,436,192,C5,0,4,475,192,C5,1,4,308,384,
296,322,-1.2,1.5,-1,2,0,C0,0,1,492,192,C0,1,-1,435,192,C5,0,4,476,192,C5,1,4,307,384,
294,324,-1.1,2.0,-1,2,0,C0,0,1,493,192,C0,1,-1,434,192,C5,0,4,477,192,C5,1,4,306,384,
293,326,-1.0,2.5,-1,2,0,C0,0,1,494,192,C0,1,-1,433,192,C5,0,4,478,192,C5,1,4,305,384,
292,329,-0.9,3.0,-1,2,0,C0,0,1,495,192,C0,1,-1,432,192,C5,0,4,479,192,C5,1,4,304,384,
291,332,-0.8,3.5,-1,2,0,C0,0,1,496,192,C0,1,1,432,192,C5,0,4,480,192,C5,1,4,303,384,
290,336,-0.6,4.0,-1,2,0,C0,0,1,497,192,C0,1,1,433,192,C5,0,4,481,192,C5,1,4,302,384,
289,340,-0.5,4.5,-1,2,0,C0,0,1,498,192,C0,1,1,434,192,C5,0,4,482,192,C5,1,4,301,384,
288,345,-0.4,5.0,-1,2,0,C0,0,1,499,192,C0,1,1,435,192,C5,0,4,483,192,C5,1,4,300,384,
287,350,-0.2,5.5,-1,2,0,C0,0,1,500,192,C0,1,1,436,192,C5,0,4,484,192,C5,1,4,299,384,
289,356,1.5,6.0,1,2,0,C0,0,1,501,192,C0,1,1,437,192,C5,0,4,485,192,C5,1,4,298,384,
290,362,1.9,6.5,1,2,0,C0,0,1,502,192,C0,1,1,438,192,C5,0,4,486,192,C5,1,4,297,384,
292,369,2.2,7.0,1,2,0,C0,0,1,503,192,C0,1,1,439,192,C5,0,4,487,192,C5,1,4,296,384,
294,365,2.1,-4.0,1,2,0,C0,0,1,504,192,C0,1,1,440,192,C5,0,4,488,192,C5,1,5,296,384,
296,361,2.0,-3.5,1,2,0,C0,0,1,505,192,C0,1,1,441,192,C5,0,4,489,192,C5,1,5,296,384,
297,358,1.9,-3.0,1,2,0,C0,0,1,506,192,C0,1,1,442,192,C5,0,4,490,192,C5,1,5,296,384,
298,355,1.8,-2.5,1,2,0,C0,0,1,507,192,C0,1,1,443,192,C5,0,4,491,192,C5,1,5,296,384,
299,353,1.6,-2.0,1,2,0,C0,0,1,508,192,C0,1,1,444,192,C5,0,4,492,192,C5,1,5,296,384,
300,351,1.0,-1.5,-1,2,0,C0,0,1,509,192,C0,1,1,445,192,C5,0,4,493,192,C5,1,5,296,384,
300,350,0.4,-1.0,-1,2,0,C0,0,1,510,192,C0,1,1,446,192,C5,0,4,494,192,C5,1,5,296,384,
299,349,-0.2,-0.5,-1,2,0,C0,0,1,511,192,C0,1,1,447,192,C5,0,4,495,192,C5,1,5,296,384,
298,349,-0.6,0.0,-1,2,0,C0,0,1,512,192,C0,1,1,448,192,C5,0,4,496,192,C5,1,5,296,384,
297,349,-1.0,0.5,-1,2,0,C0,0,1,513,192,C0,1,1,449,192,C5,0,4,497,192,C5,1,5,296,384,
295,350,-1.4,1.0,-1,2,0,C0,0,1,514,192,C0,1,1,450,192,C5,0,4,498,192,C5,1,5,296,384,
293,351,-1.8,1.5,-1,2,0,C0,0,1,515,192,C0,1,1,451,192,C5,0,4,499,192,C5,1,5,296,384,
291,353,-1.6,2.0,-1,2,0,C0,0,1,516,192,C0,1,1,452,192,C5,0,4,500,192,C5,1,5,296,384,
289,355,-1.5,2.5,-1,2,0,C0,0,1,517,192,C0,1,1,453,192,C5,0,4,501,192,C5,1,5,296,384,
287,358,-1.4,3.0,-1,2,0,C0,0,1,518,192,C0,1,1,454,192,C5,0,4,502,192,C5,1,5,296,384,
288,361,0.0,3.5,-1,2,0,C0,0,1,519,192,C0,1,1,455,192,C5,0,4,503,192,C5,1,5,296,384,
288,365,0.0,4.0,-1,2,0,C0,0,1,520,192,C0,1,1,456,192,C5,0,4,504,192,C5,1,5,296,384,
288,369,0.0,4.5,-1,2,0,C0,0,1,521,192,C0,1,1,457,192,C5,0,4,505,192,C5,1,5,296,384,
288,365,0.0,-4.0,-1,2,0,C0,0,1,522,192,C0,1,1,458,192,C5,0,4,506,192,C5,1,6,304,384,
288,361,0.0,-3.5,-1,2,0,C0,0,1,523,192,C0,1,1,459,192,C5,0,4,507,192,C5,1,6,312,384,
288,358,0.0,-3.0,-1,2,0,C0,0,1,524,192,C0,1,1,460,192,C5,0,4,508,192,C5,1,6,320,384,
288,355,0.0,-2.5,-1,2,0,C0,0,1,525,192,C0,1,1,461,192,C5,0,4,509,192,C5,1,6,328,384,
288,353,0.0,-2.0,-1,2,0,C0,0,1,526,192,C0,1,1,462,192,C5,0,4,510,192,C5,1,6,336,384,
288,351,0.0,-1.5,-1,2,0,C0,0,1,527,192,C0,1,1,463,192,C5,0,4,511,192,C5,1,6,344,384,
288,350,0.0,-1.0,-1,2,0,C0,0,-1,528,192,C0,1,1,464,192,C5,0,4,512,192,C5,1,6,352,384,
288,349,0.0,-0.5,-1,2,0,C0,0,-1,527,192,C0,1,1,465,192,C5,0,4,513,192,C5,1,6,360,384,
288,349,0.0,0.0,-1,2,0,C0,0,-1,526,192,C0,1,1,466,192,C5,0,4,514,192,C5,1,6,368,384,
288,349,0.0,0.5,-1,2,0,C0,0,-1,525,192,C0,1,1,467,192,C5,0,4,515,192,C5,1,6,360,384,
288,350,0.0,1.0,-1,2,0,C0,0,-1,524,192,C0,1,1,468,192,C5,0,4,516,192,C5,1,6,352,384,
288,351,0.0,1.5,-1,2,0,C0,0,-1,523,192,C0,1,1,469,192,C5,0,4,517,192,C5,1,6,344,384,
288,353,0.0,2.0,-1,2,0,C0,0,-1,522,192,C0,1,1,470,192,C5,0,4,518,192,C5,1,6,336,384,
288,355,0.0,2.5,-1,2,0,C0,0,-1,521,192,C0,1,1,471,192,C5,0,4,519,192,C5,1,6,328,384,
288,351,0.0,-4.0,-1,2,0,C0,0,-1,520,192,C0,1,1,472,192,C5,0,4,520,192,C5,1,6,320,384,
288,347,0.0,-3.5,-1,2,0,C0,0,-1,519,192,C0,1,1,473,192,C5,0,4,521,192,C5,1,6,312,384,
288,344,0.0,-3.0,-1,2,0,C0,0,-1,518,192,C0,1,1,474,192,C5,0,4,522,192,C5,1,6,304,384,
288,341,0.0,-2.5,-1,2,0,C0,0,-1,517,192,C0,1,1,475,192,C5,0,4,523,192,C5,1,6,296,384,
288,339,0.0,-2.0,-1,2,0,C0,0,-1,516,192,C0,1,1,476,192,C5,0,4,524,192,C5,1,6,288,384,
288,337,0.0,-1.5,-1,2,0,C0,0,-1,515,192,C0,1,1,477,192,C5,0,4,525,192,C5,1,6,280,384,
288,336,0.0,-1.0,-1,2,0,C0,0,-1,514,192,C0,1,1,478,192,C5,0,4,526,192,C5,1,6,272,384,
288,335,0.0,-0.5,-1,2,0,C0,0,-1,513,192,C0,1,1,479,192,C5,0,4,527,192,C5,1,6,264,384,
288,335,0.0,0.0,-1,2,0,C0,0,-1,512,192,C0,1,1,480,192,C5,0,4,528,192,C5,1,6,256,384,
288,335,0.0,0.5,-1,2,0,C0,0,-1,511,192,C0,1,1,481,192,C5,0,4,527,192,C5,1,6,248,384,
288,336,0.0,1.0,-1,2,0,C0,0,-1,510,192,C0,1,1,482,192,C5,0,4,526,192,C5,1,6,240,384,
